12509,-0.000589,-0.270000,-0.270000,7.285714
12786,-0.000589,-0.315000,-0.315000,7.186813
12823,-0.000687,-0.270000,-0.270000,7.186813
12863,-0.000589,-0.270000,-0.270000,7.219780
13137,-0.000589,-0.315000,-0.315000,7.219780
13177,-0.000687,-0.315000,-0.315000,7.186813
13217,-0.000687,-0.360000,-0.360000,7.186813
13491,-0.000687,-0.315000,-0.315000,7.384615
13728,-0.000589,-0.315000,-0.315000,7.285714
13866,-0.000687,-0.315000,-0.315000,7.120879
13923,-0.000687,-0.360000,-0.360000,7.153846
14120,-0.000687,-0.315000,-0.315000,7.384615
14238,-0.000687,-0.270000,-0.270000,7.318682
14711,-0.000687,-0.270000,-0.270000,7.252748
14751,-0.000589,-0.270000,-0.270000,7.252748
14791,-0.000687,-0.270000,-0.270000,7.120879
14811,-0.000687,-0.315000,-0.315000,7.153846
14868,-0.000589,-0.315000,-0.315000,7.120879
14908,-0.000687,-0.270000,-0.270000,7.087912
14968,-0.000589,-0.270000,-0.270000,7.021978
14988,-0.000589,-0.315000,-0.315000,7.021978
15025,-0.000687,-0.315000,-0.315000,6.989011
15065,-0.000687,-0.360000,-0.360000,7.021978
15125,-0.000785,-0.315000,-0.315000,7.021978
15145,-0.000687,-0.315000,-0.315000,6.989011
15182,-0.000687,-0.360000,-0.360000,7.186813
15222,-0.000785,-0.360000,-0.360000,7.153846
15262,-0.000785,-0.315000,-0.315000,7.252748
15340,-0.000687,-0.270000,-0.270000,7.219780
15754,-0.000687,-0.270000,-0.270000,7.318682
15774,-0.000589,-0.270000,-0.270000,7.285714
15811,-0.000589,-0.225000,-0.225000,7.252748
16049,-0.000589,-0.315000,-0.315000,7.219780
16246,-0.000687,-0.360000,-0.360000,7.351648
16283,-0.000785,-0.315000,-0.315000,7.384615
16440,-0.000687,-0.360000,-0.360000,7.153846
16480,-0.000785,-0.360000,-0.360000,7.219780
16520,-0.000785,-0.315000,-0.315000,7.186813
16637,-0.000687,-0.270000,-0.270000,7.219780
16677,-0.000589,-0.270000,-0.270000,7.351648
16794,-0.000589,-0.315000,-0.315000,7.318682
16834,-0.000687,-0.315000,-0.315000,7.252748
16911,-0.000687,-0.270000,-0.270000,7.351648
16931,-0.000687,-0.315000,-0.315000,7.285714
16951,-0.000687,-0.270000,-0.270000,7.318682
16991,-0.000589,-0.270000,-0.270000,7.285714
17089,-0.000589,-0.315000,-0.315000,7.219780
17109,-0.000687,-0.270000,-0.270000,7.186813
17858,-0.000589,-0.315000,-0.315000,7.186813
17898,-0.000687,-0.315000,-0.315000,7.120879
18057,-0.000687,-0.270000,-0.270000,7.285714
18097,-0.000589,-0.270000,-0.270000,7.417582
18432,-0.000589,-0.315000,-0.315000,7.252748
18804,-0.000687,-0.360000,-0.360000,7.219780
18924,-0.000785,-0.315000,-0.315000,7.417582
19041,-0.000687,-0.360000,-0.360000,7.252748
19119,-0.000687,-0.315000,-0.315000,7.186813
19674,-0.000687,-0.270000,-0.270000,7.054945
19694,-0.000687,-0.315000,-0.315000,7.021978
19908,-0.000687,-0.270000,-0.270000,7.252748
19948,-0.000589,-0.270000,-0.270000,7.285714
20067,-0.000589,-0.315000,-0.315000,7.153846
20107,-0.000687,-0.315000,-0.315000,7.285714
20244,-0.000687,-0.270000,-0.270000,7.087912
20264,-0.000589,-0.270000,-0.270000,7.120879
20401,-0.000589,-0.225000,-0.225000,7.285714
20461,-0.000589,-0.270000,-0.270000,7.186813
20580,-0.000687,-0.315000,-0.315000,7.153846
21133,-0.000687,-0.270000,-0.270000,7.120879
21211,-0.000687,-0.315000,-0.315000,7.153846
21292,-0.000687,-0.270000,-0.270000,7.252748
21370,-0.000589,-0.225000,-0.225000,7.219780
21484,-0.000589,-0.315000,-0.315000,7.186813
21524,-0.000687,-0.315000,-0.315000,7.318682
21544,-0.000687,-0.270000,-0.270000,7.351648
21564,-0.000589,-0.225000,-0.225000,7.252748
21964,-0.000491,-0.270000,-0.270000,7.318682
21984,-0.000491,-0.225000,-0.225000,7.318682
22684,-0.000491,-0.225000,-0.225000,7.186813
22984,-0.000589,-0.225000,-0.225000,7.285714
23204,-0.000589,-0.270000,-0.270000,7.186813
23284,-0.000589,-0.225000,-0.225000,7.252748
23984,-0.000491,-0.225000,-0.225000,7.318682
24164,-0.000589,-0.225000,-0.225000,7.351648
24545,-0.000491,-0.270000,-0.270000,7.318682
24565,-0.000589,-0.270000,-0.270000,7.219780
24585,-0.000589,-0.225000,-0.225000,7.219780
24605,-0.000491,-0.225000,-0.225000,7.252748
24965,-0.000491,-0.225000,-0.225000,7.252748
25245,-0.000491,-0.270000,-0.270000,7.120879
25285,-0.000589,-0.270000,-0.270000,7.153846
25365,-0.000491,-0.225000,-0.225000,7.252748
25445,-0.000491,-0.270000,-0.270000,7.252748
25485,-0.000589,-0.270000,-0.270000,7.252748
25605,-0.092041,-0.225000,-0.225000,7.252748
25645,-0.091942,-0.225000,-0.225000,7.252748
25665,-0.091942,-0.090000,-0.090000,7.285714
25731,-0.091648,0.630000,0.630000,7.252748
25751,-0.091648,1.890000,1.890000,7.153846
25791,-0.087328,5.445000,5.445000,7.153846
25910,-0.063374,22.230000,22.230000,7.219780
25931,0.007047,25.379999,25.379999,7.153846
25952,0.007047,28.125000,28.125000,7.120879
25972,0.069908,30.285000,30.285000,7.153846
25992,0.069908,32.040001,32.040001,7.219780
26012,0.078449,33.255001,33.255001,7.153846
26050,0.081100,34.470001,34.470001,7.153846
26090,0.083947,34.514999,34.514999,7.186813
26130,0.083259,33.750000,33.750000,7.153846
26150,0.083259,32.940002,32.940002,7.252748
26170,0.080412,31.815001,31.815001,7.252748
26208,0.077958,28.574999,28.574999,7.219780
26228,0.077958,26.504999,26.504999,7.252748
26248,0.066373,24.209999,24.209999,7.252748
26288,0.006261,19.530001,19.530001,7.285714
26308,0.006261,17.235001,17.235001,7.252748
26366,-0.008367,11.565001,11.565001,7.318682
26386,-0.008367,10.215000,10.215000,7.351648
26426,-0.069166,8.505000,8.505000,7.417582
26524,-0.074860,7.920000,7.920000,7.450550
26544,-0.074860,8.280000,8.280000,7.450550
26564,-0.073387,8.820000,8.820000,7.417582
26604,-0.070442,10.575000,10.575000,7.186813
26644,-0.065828,13.095000,13.095000,7.153846
26703,-0.062883,17.190001,17.190001,7.252748
26723,-0.003949,18.450001,18.450001,7.252748
26743,-0.003949,19.530001,19.530001,7.285714
26763,0.001156,20.520000,20.520000,7.252748
26783,0.001156,21.375000,21.375000,7.252748
26861,0.006556,23.219999,23.219999,7.153846
26921,0.009599,23.400000,23.400000,7.285714
27157,0.009599,23.355000,23.355000,7.252748
27197,0.009501,23.355000,23.355000,7.252748
27396,0.009403,23.355000,23.355000,7.219780
27436,0.009501,23.400000,23.400000,7.252748
27474,0.009599,23.400000,23.400000,7.186813
27633,0.009599,23.400000,23.400000,7.285714
27713,0.009599,23.355000,23.355000,7.219780
27753,0.009501,23.355000,23.355000,7.186813
27990,0.009599,23.355000,23.355000,7.186813
28266,0.009501,23.400000,23.400000,7.186813
28306,0.009599,23.400000,23.400000,7.186813
28505,0.009599,23.355000,23.355000,7.186813
28939,0.009403,23.309999,23.309999,7.351648
28979,0.009305,23.265001,23.265001,7.318682
28999,0.009305,23.309999,23.309999,7.285714
29019,0.009403,23.309999,23.309999,7.252748
29097,0.009403,23.355000,23.355000,7.087912
29236,0.009501,23.355000,23.355000,7.285714
29296,0.009501,23.309999,23.309999,7.384615
29336,0.009403,23.309999,23.309999,7.318682
29414,0.009403,23.355000,23.355000,7.384615
29454,0.009501,23.355000,23.355000,7.219780
29494,0.009501,23.400000,23.400000,7.351648
29732,0.009501,23.355000,23.355000,7.384615
30048,0.009501,23.400000,23.400000,7.186813
30068,0.009501,23.355000,23.355000,7.219780
30166,0.009501,23.400000,23.400000,7.318682
30186,0.009501,23.355000,23.355000,7.285714
30344,0.009501,23.400000,23.400000,7.384615
30364,0.009599,23.355000,23.355000,7.384615
30680,0.009599,23.400000,23.400000,7.450550
30819,0.009599,23.309999,23.309999,7.219780
30839,0.009403,23.309999,23.309999,7.219780
30879,0.009403,23.265001,23.265001,7.087912
30899,0.009403,23.309999,23.309999,7.120879
31156,0.009403,23.355000,23.355000,7.054945
31196,0.009501,23.309999,23.309999,7.087912
31216,0.009501,23.355000,23.355000,7.153846
31274,0.009501,23.309999,23.309999,7.186813
31314,0.009403,23.309999,23.309999,7.186813
31374,0.009403,23.355000,23.355000,7.219780
31631,0.122769,23.309999,23.309999,7.384615
31651,0.122769,23.219999,23.219999,7.483516
31749,0.116977,16.695002,16.695002,7.384615
31769,0.116977,13.950000,13.950000,7.417582
31789,0.102251,10.620000,10.620000,7.417582
31809,0.102251,7.020000,7.020000,7.417582
31829,0.087132,3.015000,3.015000,7.450550
31849,0.087132,0.000000,0.000000,7.483516
31869,0.071817,-4.230000,-4.230000,7.516483
31907,0.062588,-13.140000,-13.140000,7.483516
31927,0.062588,-17.055000,-17.055000,7.351648
31987,-0.078449,-25.065001,-25.065001,7.351648
32007,-0.078449,-26.459999,-26.459999,7.384615
32027,-0.085910,-27.180000,-27.180000,7.384615
32065,-0.087481,-27.270000,-27.270000,7.450550
32125,-0.086794,-25.289999,-25.289999,7.549451
32165,-0.083358,-22.230000,-22.230000,7.516483
32224,-0.072264,-15.120000,-15.120000,7.483516
32244,-0.072264,-12.464999,-12.464999,7.483516
32264,-0.005378,-9.810000,-9.810000,7.384615
32304,0.006109,-4.770000,-4.770000,7.450550
32344,0.066319,-0.585000,-0.585000,7.483516
32382,0.070540,0.810000,0.810000,7.516483
32402,0.070540,1.710000,1.710000,7.549451
32462,0.077609,2.655000,2.655000,7.483516
32482,0.077609,2.430000,2.430000,7.516483
32502,0.077118,1.980000,1.980000,7.483516
32540,0.076136,0.540000,0.540000,7.450550
32560,0.076136,0.000000,0.000000,7.417582
32600,0.071817,-1.845000,-1.845000,7.417582
32641,0.067791,-5.130000,-5.130000,7.417582
32661,0.060625,-6.750000,-6.750000,7.417582
32898,-0.061072,-15.074999,-15.074999,7.417582
33076,-0.061072,-14.985000,-14.985000,7.483516
33136,-0.060581,-14.759999,-14.759999,7.318682
33194,-0.060385,-14.490001,-14.490001,7.285714
33215,-0.009796,-14.400001,-14.400001,7.318682
33531,-0.009305,-14.265000,-14.265000,7.516483
33808,-0.009403,-14.265000,-14.265000,7.582417
33848,-0.009305,-14.265000,-14.265000,7.483516
34403,-0.009403,-14.265000,-14.265000,7.417582
34778,-0.009305,-14.310000,-14.310000,7.219780
34798,-0.009403,-14.310000,-14.310000,7.219780
35017,-0.009403,-14.265000,-14.265000,7.351648
35075,-0.009305,-14.310000,-14.310000,7.252748
35195,-0.009403,-14.265000,-14.265000,7.318682
35392,-0.009403,-14.265000,-14.265000,7.450550
35650,-0.009305,-14.310000,-14.310000,7.384615
35708,-0.009403,-14.400001,-14.400001,7.483516
35728,-0.009403,-14.355000,-14.355000,7.483516
35987,-0.009501,-14.310000,-14.310000,7.483516
36620,-0.009305,-14.310000,-14.310000,7.384615
36778,-0.009305,-14.265000,-14.265000,7.516483
37133,-0.009305,-14.310000,-14.310000,7.384615
37173,-0.009403,-14.310000,-14.310000,7.450550
37291,-0.009403,-14.265000,-14.265000,7.384615
37331,-0.009305,-14.265000,-14.265000,7.318682
38793,-0.009403,-14.310000,-14.310000,7.417582
38813,-0.009403,-14.265000,-14.265000,7.417582
38951,-0.009305,-14.219999,-14.219999,7.384615
38971,-0.009305,-14.265000,-14.265000,7.417582
39226,-0.081121,-14.265000,-14.265000,7.450550
39266,-0.081121,-14.219999,-14.219999,7.516483
39286,-0.081121,-14.085000,-14.085000,7.483516
39344,-0.080041,-12.375000,-12.375000,7.351648
39444,-0.068064,-4.365000,-4.365000,7.417582
39601,0.060996,6.840000,6.840000,7.483516
39621,0.064923,7.380000,7.380000,7.516483
39658,0.066101,7.740000,7.740000,7.615384
39698,0.066984,7.785000,7.785000,7.582417
39758,0.066984,7.740000,7.740000,7.483516
39778,0.066886,7.605000,7.605000,7.483516
39835,0.066592,6.840000,6.840000,7.483516
39915,0.062763,4.545000,4.545000,7.549451
39935,0.009916,3.870000,3.870000,7.582417
39972,0.008443,2.520000,2.520000,7.516483
40052,0.001669,0.315000,0.315000,7.516483
40072,0.001669,0.000000,0.000000,7.450550
42989,-0.071817,0.090000,0.090000,7.483516
43089,-0.064944,4.365000,4.365000,7.549451
43128,-0.062294,7.065000,7.065000,7.417582
43188,-0.003654,10.665000,10.665000,7.384615
43228,0.001451,12.510000,12.510000,7.318682
43248,0.005476,13.140000,13.140000,7.318682
43306,0.006850,14.219999,14.219999,7.285714
43326,0.009207,14.355000,14.355000,7.318682
43366,0.009599,14.400001,14.400001,7.384615
43444,0.009599,14.355000,14.355000,7.417582
43544,0.009403,14.355000,14.355000,7.384615
43564,0.009501,14.355000,14.355000,7.384615
43959,0.009501,14.310000,14.310000,7.384615
43999,0.009403,14.310000,14.310000,7.285714
44116,0.009501,14.355000,14.355000,7.516483
44233,0.009501,14.400001,14.400001,7.417582
44253,0.009501,14.355000,14.355000,7.417582
44431,0.009403,14.355000,14.355000,7.252748
44471,0.009501,14.355000,14.355000,7.285714
44707,0.009403,14.265000,14.265000,7.384615
44747,0.009305,14.265000,14.265000,7.351648
45082,0.009403,14.265000,14.265000,7.252748
45102,0.009305,14.265000,14.265000,7.252748
45260,0.009403,14.310000,14.310000,7.351648
45398,0.009403,14.355000,14.355000,7.549451
45655,0.009403,14.355000,14.355000,7.516483
45695,0.009501,14.355000,14.355000,7.516483
45934,0.103036,14.310000,14.310000,7.747253
46012,0.102938,13.950000,13.950000,7.483516
46072,0.101073,11.250000,11.250000,7.351648
46130,0.092728,4.860000,4.860000,7.384615
46170,0.076333,0.000000,0.000000,7.384615
46210,0.065337,-6.390000,-6.390000,7.450550
46250,0.000218,-13.275001,-13.275001,7.483516
46309,-0.007145,-21.240000,-21.240000,7.516483
46349,-0.074522,-23.985001,-23.985001,7.450550
46369,-0.080511,-24.660000,-24.660000,7.450550
46409,-0.082474,-24.975000,-24.975000,7.384615
46467,-0.082670,-24.345001,-24.345001,7.516483
46487,-0.081296,-23.625000,-23.625000,7.549451
46547,-0.077369,-19.485001,-19.485001,7.681319
46567,-0.070693,-17.460001,-17.460001,7.714285
46665,-0.001156,-6.165000,-6.165000,7.615384
46705,0.008367,-2.340000,-2.340000,7.615384
46763,0.069755,0.000000,0.000000,7.549451
46783,0.069755,0.450000,0.450000,7.516483
46823,0.072798,0.990000,0.990000,7.516483
46863,0.073976,0.630000,0.630000,7.549451
46941,0.072307,-0.675000,-0.675000,7.714285
46981,0.070344,-2.970000,-2.970000,7.813187
47001,0.065337,-4.185000,-4.185000,7.780220
47021,0.065337,-5.490000,-5.490000,7.846154
47041,0.009839,-6.705000,-6.705000,7.813187
47158,-0.002923,-11.835000,-11.835000,7.516483
47236,-0.004985,-12.375000,-12.375000,7.516483
47396,-0.005181,-12.330000,-12.330000,7.417582
47437,-0.005083,-12.330000,-12.330000,7.483516
47773,-0.005083,-12.330000,-12.330000,7.780220
47833,-0.005083,-12.375000,-12.375000,7.747253
47872,-0.005181,-12.330000,-12.330000,7.549451
47912,-0.005083,-12.330000,-12.330000,7.615384
48071,-0.005083,-12.330000,-12.330000,7.549451
48190,-0.005181,-12.375000,-12.375000,7.615384
48270,-0.005181,-12.330000,-12.330000,7.549451
48310,-0.005083,-12.330000,-12.330000,7.516483
48428,-0.005181,-12.375000,-12.375000,7.681319
48448,-0.005181,-12.330000,-12.330000,7.648352
48468,-0.005083,-12.330000,-12.330000,7.582417
48665,-0.005181,-12.330000,-12.330000,7.549451
48824,-0.005083,-12.375000,-12.375000,7.681319
48864,-0.005181,-12.375000,-12.375000,7.549451
49023,-0.005083,-12.330000,-12.330000,7.648352
