452907,0.002160,0.990000,0.000000,-4.978022
453025,0.002062,0.945000,0.000000,-4.780220
453183,0.002160,0.990000,0.000000,-4.615385
453459,0.001963,0.900000,0.000000,-4.351648
453540,0.002062,0.945000,0.000000,-4.384615
453618,0.002160,0.990000,0.000000,-4.516483
453678,0.002160,0.945000,0.000000,-4.351648
453698,0.002062,0.945000,0.000000,-4.351648
453796,0.002062,0.990000,0.000000,-4.021978
453973,0.002062,0.945000,0.000000,-4.186813
453993,0.002062,0.990000,0.000000,-4.153846
454013,0.002160,0.990000,0.000000,-4.153846
454406,0.001963,0.900000,0.000000,-3.725275
454466,0.001963,0.945000,0.000000,-3.725275
454486,0.002062,0.945000,0.000000,-3.659341
454880,0.002062,0.945000,0.000000,-3.362638
454921,0.001963,0.900000,0.000000,-3.329670
455001,0.001865,0.855000,0.000000,-3.329670
455039,0.001963,0.900000,0.000000,-3.362638
455197,0.002062,0.945000,0.000000,-3.164835
455355,0.002062,0.945000,0.000000,-3.065934
455435,0.001963,0.900000,0.000000,-3.098901
455533,0.002062,0.990000,0.000000,-2.769231
455553,0.002160,0.990000,0.000000,-2.736264
455751,0.002160,0.990000,0.000000,-2.868132
456029,0.002062,0.945000,0.000000,-2.703297
456324,0.002062,0.990000,0.000000,-2.472528
456344,0.002160,0.990000,0.000000,-2.406594
456522,0.001963,0.945000,0.000000,-2.208791
456779,0.002062,0.945000,0.000000,-2.241758
456799,0.002062,0.990000,0.000000,-2.142857
456839,0.002160,0.945000,0.000000,-1.978022
457115,0.002160,0.945000,0.000000,-1.747253
457135,0.002062,0.945000,0.000000,-1.747253
457175,0.002160,0.990000,0.000000,-1.714286
457215,0.002062,0.945000,0.000000,-1.747253
457946,0.002160,0.945000,0.000000,-1.417582
458601,0.002160,0.990000,0.000000,-1.186813
459626,0.002062,0.945000,0.000000,-0.989011
459686,0.002062,0.990000,0.000000,-1.054945
459706,0.002160,0.990000,0.000000,-1.120879
460161,0.002160,0.945000,0.000000,-1.252747
460181,0.002062,0.945000,0.000000,-1.318681
460202,0.002062,0.990000,0.000000,-1.318681
460222,0.002160,0.990000,0.000000,-1.318681
460280,0.002160,0.945000,0.000000,-1.285714
